camp_id,camp_name,live_id,live_name,work_pic_id,current_status,is_del,union_id
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9086106,1,0,oNGxt50s-bZZPi2_zlilIyuVAKu4
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9088976,1,0,oNGxt52Dhw3LQtuMVcv3f8HCxKU4
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9089029,1,0,oNGxt5yu74aFpFi606-FziAg6iZs
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9094789,1,0,oNGxt50rQW_htQx_Bby-sFh_JD-g
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9095374,1,0,oNGxt5-w59uvT8DKNfA1X8uZwH8o
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9099237,1,0,oNGxt5xoveiDl5NjfPEEFQl-hXNA
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9107218,0,0,oNGxt5yu74aFpFi606-FziAg6iZs
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9113516,1,0,oNGxt5x4s0oKyzI5mocHykrTaPGc
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9117477,1,0,oNGxt54K9ESsFmJ0lpt_aXTj2UEw
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9124836,1,0,oNGxt5yu74aFpFi606-FziAg6iZs
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9133971,0,1,oNGxt59n94jU83Zm9yudnKUYvwIs
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9135629,0,1,oNGxt57ShrIYAUMfecpw6N1e3U8A
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9135923,0,1,oNGxt57v2gfAcQ36YEImRcEEHaKU
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9135989,1,0,oNGxt57v2gfAcQ36YEImRcEEHaKU
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9144267,1,0,oNGxt584HjpVMdKAQ8LJD-LCae6k
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9144430,1,0,oNGxt584HjpVMdKAQ8LJD-LCae6k
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9144586,1,0,oNGxt584HjpVMdKAQ8LJD-LCae6k
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9153789,1,0,oNGxt55vNGNZTCv8dBpMvlt9pqeY
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9161319,1,0,oNGxt50vy8rp1JPjcijTA-Oh4tA4
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9162333,1,0,oNGxt53VIRH8mRHPxiXJBT3-jhRg
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9162557,1,0,oNGxt53BT3kkW_8Iy9PFqOHKEp78
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9173008,1,0,oNGxt5-w59uvT8DKNfA1X8uZwH8o
